Customer_ID,Age,Gender,Membership,Total_Orders,Average_Order_Value,Total_Spend,Days_Since_Last_Purchase,Average_Orders_Per_Month,Wishlist_Items,Cart_Abandonment_Rate,Coupons_Used,Return_Rate,App_Sessions_Per_Month,Average_Session_Duration,Customer_Support_Tickets,Product_Categories_Purchased,Payment_Method,Preferred_Shopping_Time,Churn,Predicted_Churn,Churn_Probability,Customer_Segment,Recommendation,AI_Insights
CUST_00078,46,Female,Basic,15,764.2,10094.98,7,0.96,0,57.0,5,6.2,8,9.4,0,5,Cash,Afternoon,0,No,0.0468,3,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_00079,18,Male,Gold,7,1592.92,11222.37,34,1.99,8,32.4,1,10.3,7,11.3,1,1,Credit Card,Afternoon,0,No,0.0036,2,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_00080,40,Male,Gold,20,1359.7,30096.41,76,1.55,11,33.6,14,1.4,18,9.1,0,4,UPI,Afternoon,0,No,0.0037,2,Encourage higher spending through product bundles and seasonal offers. Remind the customer about wishlist items and recently viewed products. Recommend complementary products based on browsing and purchase history. Offer personalized product bundles and checkout incentives. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_00081,23,Male,Basic,3,301.44,921.39,85,0.12,3,56.2,0,12.3,3,1.0,3,1,UPI,Morning,0,Yes,0.5363,0,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products.,AI-generated business insights are currently unavailable.
CUST_00082,34,Female,Silver,3,1328.17,3992.89,22,0.2,3,43.7,0,12.8,0,5.1,1,1,UPI,Evening,0,No,0.1714,3,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_00083,56,Other,Silver,26,1093.66,30760.25,35,1.19,1,58.6,10,10.9,5,12.1,1,10,UPI,Morning,0,No,0.0255,2,Encourage higher spending through product bundles and seasonal offers. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_00084,38,Male,Silver,19,1039.24,18962.48,27,0.72,5,58.9,6,17.5,6,16.5,1,4,UPI,Afternoon,0,No,0.0989,3,Encourage higher spending through product bundles and seasonal offers. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_00085,18,Other,Basic,1,506.06,453.43,238,0.05,1,64.6,0,11.0,8,11.1,1,1,Credit Card,Afternoon,1,Yes,0.979,0,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_00086,24,Male,Basic,5,709.77,3821.59,275,0.33,6,76.2,2,5.4,0,2.6,0,2,Credit Card,Afternoon,1,Yes,0.9712,0,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_00087,30,Female,Basic,12,1131.73,12088.88,7,1.41,6,51.1,3,17.0,5,20.5,1,6,UPI,Morning,0,No,0.2545,2,Promote value-for-money products and introductory discounts. Highlight popular products and limited-time deals. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_00088,35,Male,Gold,2,980.82,1782.44,365,0.62,1,53.9,1,16.3,9,6.4,0,2,Credit Card,Afternoon,1,Yes,0.9802,0,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_00089,50,Other,Gold,16,1802.93,28855.11,44,1.66,10,73.1,9,22.6,11,6.0,1,1,UPI,Night,0,No,0.0218,2,Encourage higher spending through product bundles and seasonal offers. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_00090,48,Female,Basic,1,809.74,763.39,310,0.05,4,79.3,0,14.8,1,6.8,1,1,Debit_Card,Evening,1,Yes,0.9941,0,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_00091,48,Male,Basic,21,831.25,18215.34,93,0.83,5,55.7,6,6.3,14,19.0,1,5,UPI,Evening,0,No,0.2014,2,Encourage higher spending through product bundles and seasonal offers. Launch a win-back campaign with personalized offers and product recommendations. Recommend complementary products based on browsing and purchase history. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_00092,41,Female,Gold,16,2251.27,37690.01,4,1.3,6,44.6,4,19.2,10,9.7,0,2,Debit_Card,Afternoon,0,No,0.0073,2,Recommend premium products and bonus loyalty rewards. Highlight popular products and limited-time deals. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_00093,34,Female,Basic,7,871.6,5943.24,22,0.42,5,70.8,0,24.7,0,8.6,2,1,Credit Card,Evening,0,No,0.306,0,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products.,AI-generated business insights are currently unavailable.
CUST_00094,33,Male,Gold,24,1957.35,52310.43,43,1.43,6,54.7,6,18.7,5,9.3,2,1,Debit_Card,Evening,0,No,0.0103,2,Reward loyalty with exclusive member benefits and early access to new arrivals. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_00095,43,Male,Platinum,25,3120.74,82018.78,7,2.72,7,32.0,8,15.0,24,9.1,2,5,Credit Card,Morning,0,No,0.0001,1,"Reward loyalty with exclusive member benefits and early access to new arrivals. Recommend complementary products based on browsing and purchase history. Provide exclusive member-only offers, early access to new collections, and premium loyalty rewards.",AI-generated business insights are currently unavailable.
CUST_00096,50,Female,Gold,32,399.88,12696.25,31,1.4,6,47.9,6,4.5,7,11.0,0,3,Credit Card,Afternoon,0,No,0.0085,3,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_00097,58,Female,Basic,9,919.21,9158.65,195,0.35,0,59.1,2,9.6,6,2.7,0,4,UPI,Morning,1,Yes,0.58,0,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products.,AI-generated business insights are currently unavailable.
CUST_00098,39,Female,Platinum,22,3409.76,72471.23,28,2.06,7,7.4,9,8.4,17,14.9,0,4,Debit_Card,Afternoon,0,No,0.0002,2,Reward loyalty with exclusive member benefits and early access to new arrivals. Recommend complementary products based on browsing and purchase history. Offer personalized product bundles and checkout incentives. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_00099,41,Male,Silver,5,424.85,2227.75,6,1.28,4,75.7,1,28.6,7,13.9,0,4,UPI,Afternoon,0,No,0.0492,3,Promote value-for-money products and introductory discounts. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_00100,57,Female,Silver,46,902.26,44103.36,1,0.94,1,45.9,16,16.6,17,15.6,3,7,UPI,Afternoon,0,No,0.0174,1,"Recommend premium products and bonus loyalty rewards. Remind the customer about wishlist items and recently viewed products. Recommend complementary products based on browsing and purchase history. Offer personalized product bundles and checkout incentives. Provide exclusive member-only offers, early access to new collections, and premium loyalty rewards.",AI-generated business insights are currently unavailable.
CUST_00101,23,Female,Basic,8,347.03,2463.81,148,0.78,3,51.4,2,6.3,2,6.4,0,6,UPI,Afternoon,1,Yes,0.8601,3,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
